Customer ID,Gender,Age,Income (USD/Month)
58732,Female,22,18278
58731,Female,25,27815
58730,Male,25,19298
58729,Female,36,24482
58728,Female,51,22668
58727,Male,28,8451
58726,Female,39,23198
58725,Male,25,4263
58724,Female,23,24585
58723,Female,25,4004
58722,Male,45,24197
58721,Female,24,5523
58720,Male,35,5595
58719,Male,30,16335
58718,Male,36,4028
58717,Female,20,34846
58716,Male,43,19160
58715,Male,29,13402
58714,Female,58,5857
58713,Female,39,8929
58712,Male,36,32229
58711,Male,23,4560
58710,Male,39,13427
58709,Female,53,5480
58708,Female,28,17144
58707,Female,28,32283
58706,Male,59,2128
58705,Male,40,19351
58704,Male,29,10608
58703,Female,24,24541
58702,Female,62,10140
58701,Female,23,4259
58700,Female,20,19381
58699,Male,33,17929
58698,Male,23,3255
58697,Male,23,23985
58696,Female,38,17119
58695,Male,29,27327
58694,Female,39,6695
58693,Male,47,32199
58692,Male,24,12277
58691,Female,47,6398
58690,Male,58,14179
58689,Female,33,31281
58688,Male,29,8530
58687,Female,26,3785
58686,Male,36,14046
58685,Male,24,20736
58684,Male,30,17205
58683,Female,52,14465
58682,Male,60,10863
58681,Female,29,4957
58680,Male,26,20985
58679,Female,49,20042
58678,Female,29,8626
58677,Female,28,12411
58676,Male,19,6741
58675,Male,44,10957
58674,Female,36,32284
58673,Male,40,28070
58672,Male,32,6569
58671,Female,42,29347
58670,Male,58,20614
58669,Female,55,7419
58668,Female,19,13836
58667,Female,32,22662
58666,Female,34,2465
58665,Male,22,6332
58664,Female,34,8849
58663,Female,19,20528
58662,Male,25,8729
58661,Male,36,5796
58660,Male,20,19047
58659,Male,22,3703
58658,Female,49,13620
58657,Female,30,13784
58656,Male,51,20735
58655,Male,20,5916
58654,Male,27,13916
58653,Male,20,6963
58652,Male,60,16468
58651,Male,38,6237
58650,Male,29,9782
58649,Male,37,3473
58648,Female,31,13109
58647,Female,50,18933
58646,Male,26,3638
58645,Female,39,6311
58644,Female,22,3375
58643,Female,27,9826
58642,Male,19,24947
58641,Female,23,14708
58640,Male,24,8376
58639,Female,28,34921
58638,Female,28,2385
58637,Female,36,5597
58636,Female,20,10933
58635,Female,28,24725
58634,Male,27,22793
58633,Male,21,18024
58632,Female,39,16295
58631,Male,53,21428
58630,Male,20,32526
58629,Female,61,2413
58628,Male,37,23914
58627,Male,28,27338
58626,Female,23,33313
58625,Female,18,8543
58624,Male,65,9346
58623,Male,24,32359
58622,Male,21,6840
58621,Male,21,8597
58620,Female,27,24326
58619,Female,63,2271
58618,Female,19,22719
58617,Male,38,12871
58616,Female,18,20332
58615,Male,29,8720
58614,Male,44,9133
58613,Female,23,8594
58612,Male,31,21004
58611,Male,50,10769
58610,Male,19,6037
58609,Female,30,21693
58608,Female,20,18372
58607,Female,27,23719
58606,Female,27,26672
58605,Female,40,30232
58604,Male,36,9088
58603,Male,25,33432
58602,Female,53,2068
58601,Male,51,17431
58600,Female,55,13970
58599,Female,44,19899
58598,Female,28,23728
58597,Female,28,4243
58596,Female,21,5256
58595,Male,37,21432
58594,Male,29,22389
58593,Female,30,5643
58592,Male,32,3897
58591,Female,47,21653
58590,Male,27,12987
58589,Male,30,6767
58588,Male,32,16928
58587,Male,18,16330
58586,Female,31,8267
58585,Female,35,11485
58584,Male,18,2621
58583,Male,46,18696
58582,Male,38,10491
58581,Female,19,6279
58580,Female,31,7062
58579,Female,29,17558
58578,Male,21,3144
58577,Female,35,9601
58576,Female,47,24473
58575,Male,55,2959
58574,Male,60,7684
58573,Male,37,32059
58572,Female,65,11166
58571,Male,26,19643
58570,Female,64,19061
58569,Male,24,2103
58568,Male,59,23721
58567,Male,63,24145
58566,Female,43,10502
58565,Male,58,14481
58564,Male,27,14700
58563,Male,25,7404
58562,Female,52,17938
58561,Male,21,20224
58560,Female,27,3079
58559,Male,21,21003
58558,Female,36,8005
58557,Female,41,9256
58556,Male,35,24130
58555,Male,50,11988
58554,Male,19,20868
58553,Female,32,6305
58552,Female,25,8417
58551,Male,25,21734
58550,Female,33,19235
58549,Male,62,19351
58548,Male,24,15746
58547,Male,36,12643
58546,Male,27,13784
58545,Male,22,5910
58544,Female,65,4204
58543,Male,37,24745
58542,Male,33,16950
58541,Male,39,15251
58540,Male,30,16072
58539,Male,34,26708
58538,Female,37,9376
58537,Male,41,11169
58536,Female,21,20700
58535,Male,24,27379
58534,Male,52,23303
58533,Female,31,19952
58532,Male,25,17738
58531,Male,44,18437
58530,Female,61,20791
58529,Male,24,20569
58528,Female,28,9231
58527,Female,27,14073
58526,Male,44,9818
58525,Female,62,5046
58524,Female,31,31455
58523,Female,33,8185
58522,Female,43,11145
58521,Female,48,4201
58520,Female,31,22829
58519,Male,33,6818
58518,Female,37,21614
58517,Female,20,4001
58516,Male,22,5928
58515,Female,36,5958
58514,Female,35,4353
58513,Female,29,18828
58512,Female,30,28165
58511,Female,60,5814
58510,Male,31,11182
58509,Male,36,23108
58508,Female,30,4499
58507,Male,24,10415
58506,Female,35,8183
58505,Male,24,15284
58504,Female,25,15622
58503,Male,36,2027
58502,Female,23,8578
58501,Female,26,29661
58500,Male,22,11869
58499,Male,35,9704
58498,Male,26,32332
58497,Female,21,16072
58496,Female,35,11234
58495,Male,42,11559
58494,Female,48,33148
58493,Male,48,6959
58492,Male,29,11121
58491,Female,27,27302
58490,Female,53,16211
58489,Male,35,16576
58488,Female,36,18270
58487,Female,19,22136
58486,Female,37,23293
58485,Male,22,19721
58484,Male,23,13677
58483,Male,26,3970
58482,Male,36,3692
58481,Male,38,7833
58480,Male,25,22925
58479,Male,31,19198
58478,Male,30,3885
58477,Male,46,22319
58476,Male,59,19346
58475,Male,34,20408
58474,Female,42,14584
58473,Female,32,3609
58472,Female,43,7802
58471,Female,37,2129
58470,Male,19,30553
58469,Male,34,23241
58468,Male,25,18000
58467,Male,35,12250
58466,Male,22,9003
58465,Female,28,6145
58464,Male,32,26197
58463,Male,32,3047
58462,Female,36,19256
58461,Female,39,24564
58460,Female,35,22968
58459,Male,36,9633
58458,Male,26,20990
58457,Female,35,9108
58456,Male,19,22078
58455,Male,19,17217
58454,Male,49,17765
58453,Female,26,3028
58452,Male,34,7622
58451,Female,30,17887
58450,Male,24,22832
58449,Male,44,7218
58448,Male,54,2725
58447,Male,24,10524
58446,Female,28,34472
58445,Male,25,4539
58444,Male,61,26938
58443,Male,34,9027
58442,Male,56,17203
58441,Female,24,2735
58440,Male,23,8472
58439,Male,30,11902
58438,Female,32,19602
58437,Female,30,24162
58436,Male,25,4581
58435,Male,18,23534
58434,Male,29,29874
58433,Female,32,21365
58432,Male,21,4613
58431,Female,30,14196
58430,Male,33,11650
58429,Male,21,10570
58428,Female,35,19824
58427,Male,23,13010
58426,Male,64,4858
58425,Male,19,6877
58424,Male,26,15550
58423,Male,38,27071
58422,Female,62,10265
58421,Female,21,7509
58420,Female,33,32072
58419,Female,36,11597
58418,Male,18,24031
58417,Female,22,12024
58416,Male,23,2247
58415,Male,39,32273
58414,Male,30,3565
58413,Male,26,20108
58412,Female,23,34707
58411,Female,27,13403
58410,Female,24,5186
58409,Male,23,9810
58408,Female,54,24910
58407,Male,50,16282
58406,Female,37,15206
58405,Female,35,24450
58404,Female,27,5269
58403,Female,32,3826
58402,Female,24,28140
58401,Female,28,14546
58400,Female,40,5002
58399,Female,59,14699
58398,Female,30,33693
58397,Female,26,23314
58396,Male,61,11021
58395,Female,52,8857
58394,Male,40,22635
58393,Female,19,6612
58392,Male,32,23389
58391,Male,21,15434
58390,Female,31,34081
58389,Male,26,10210
58388,Male,21,15684
58387,Female,32,20251
58386,Female,36,7355
58385,Female,59,2287
58384,Female,39,2393
58383,Male,39,7275
58382,Male,46,11656
58381,Female,30,6408
58380,Male,60,20349
58379,Female,55,4370
58378,Female,61,11777
58377,Male,54,22285
58376,Male,65,2589
58375,Female,54,4677
58374,Male,45,25806
58373,Male,29,2909
58372,Female,24,7273
58371,Male,55,8503
58370,Male,28,19651
58369,Female,35,9702
58368,Male,37,9789
58367,Male,21,19371
58366,Female,37,14245
58365,Male,27,23897
58364,Female,63,17419
58363,Male,32,7112
58362,Female,19,15486
58361,Male,26,26202
58360,Male,37,2945
58359,Female,32,14460
58358,Male,21,9841
58357,Female,21,22431
58356,Male,64,22974
58355,Male,32,15036
58354,Male,45,16999
58353,Female,35,3620
58352,Male,38,16426
58351,Male,34,3508
58350,Male,51,23543
58349,Male,40,12320
58348,Male,24,22080
58347,Female,53,15085
58346,Male,27,21650
58345,Female,20,23300
58344,Female,22,15660
58343,Male,59,4320
58342,Male,21,20252
58341,Male,22,15615
58340,Male,26,22541
58339,Male,39,22509
58338,Male,65,10928
58337,Male,35,9028
58336,Male,25,15212
58335,Male,22,24401
58334,Male,35,13909
58333,Male,49,18596
58332,Male,23,14494
58331,Male,25,13243
58330,Female,29,3634
58329,Male,19,30675
58328,Female,25,13336
58327,Female,29,15194
58326,Male,29,11557
58325,Male,58,4649
58324,Male,60,11766
58323,Female,50,20882
58322,Male,39,19487
58321,Male,31,12439
58320,Female,36,14138
58319,Female,20,9634
58318,Male,31,22507
58317,Male,28,10856
58316,Male,59,19839
58315,Male,60,8630
58314,Male,24,9300
58313,Female,34,8076
58312,Female,48,3635
58311,Female,19,24987
58310,Male,26,24258
58309,Male,44,24134
58308,Male,24,8929
58307,Male,30,4759
58306,Female,39,17004
58305,Male,49,17335
58304,Female,26,29649
58303,Male,21,30488
58302,Male,34,17009
58301,Male,41,24246
58300,Male,34,24343
58299,Male,25,4711
58298,Male,45,23819
58297,Male,21,17846
58296,Male,40,6049
58295,Male,24,6209
58294,Male,27,22988
58293,Male,21,10657
58292,Male,27,24958
58291,Female,43,20424
58290,Female,46,7738
58289,Male,31,12210
58288,Male,36,13054
58287,Female,35,12157
58286,Male,39,6974
58285,Male,30,21567
58284,Male,37,12787
58283,Male,34,13125
58282,Male,19,30409
58281,Female,25,22850
58280,Male,27,19403
58279,Male,62,11795
58278,Male,22,2671
58277,Female,38,16286
58276,Female,33,10250
58275,Female,30,6512
58274,Male,37,6398
58273,Female,46,33082
58272,Female,18,32770
58271,Male,34,10173
58270,Male,18,7287
58269,Female,20,29881
58268,Male,65,19844
58267,Male,46,8316
58266,Female,29,5018
58265,Male,30,16448
58264,Male,25,17970
58263,Female,24,24656
58262,Male,38,11094
58261,Male,36,22129
58260,Male,32,11204
58259,Male,22,3275
58258,Male,36,5178
58257,Male,25,6951
58256,Female,25,16512
58255,Male,52,15066
58254,Female,46,31478
58253,Female,58,9148
58252,Male,49,24202
58251,Female,48,9571
58250,Female,25,24412
58249,Male,31,9982
58248,Female,36,4722
58247,Male,24,11946
58246,Male,20,14182
58245,Male,40,9989
58244,Female,19,20251
58243,Male,58,16748
58242,Female,40,34508
58241,Male,52,22636
58240,Female,35,22943
58239,Female,54,7692
58238,Male,19,16759
58237,Male,44,8808
58236,Female,28,15274
58235,Male,45,22811
58234,Female,40,17115
58233,Male,43,6864
58232,Female,38,11299
58231,Male,65,24256
58230,Female,36,7660
58229,Male,50,9950
58228,Male,63,24694
58227,Male,35,28987
58226,Female,22,5010
58225,Female,36,8886
58224,Male,30,15205
58223,Female,23,28401
58222,Female,22,24763
58221,Male,63,3990
58220,Male,34,21324
58219,Male,50,31222
58218,Female,23,8787
58217,Male,46,34935
58216,Male,33,2059
58215,Male,25,6862
58214,Male,38,3567
58213,Male,39,4976
58212,Male,21,16620
58211,Female,28,17098
58210,Female,40,14824
58209,Male,49,8948
58208,Female,63,23207
58207,Male,22,15478
58206,Female,32,6179
58205,Male,41,21247
58204,Male,36,13536
58203,Female,34,15817
58202,Male,25,17191
58201,Female,57,9530
58200,Male,31,6739
58199,Male,27,7144
58198,Male,20,33568
58197,Female,38,17645
58196,Male,52,11432
58195,Female,65,12349
58194,Male,31,15472
58193,Male,31,23433
58192,Female,22,23242
58191,Male,41,2086
58190,Female,24,6540
58189,Female,25,8737
58188,Male,62,16180
58187,Male,35,24225
58186,Female,39,9495
58185,Female,36,11731
58184,Female,48,8833
58183,Male,27,9543
58182,Female,29,4445
58181,Male,33,20889
58180,Female,27,21731
58179,Male,30,19230
58178,Male,34,12516
58177,Female,33,8781
58176,Female,24,20468
58175,Female,40,14740
58174,Female,59,3615
58173,Female,65,21454
58172,Male,61,19025
58171,Male,24,9745
58170,Female,22,8899
58169,Male,19,4162
58168,Female,21,30118
58167,Female,52,23650
58166,Female,18,15537
58165,Male,52,11704
58164,Female,19,3587
58163,Male,22,17637
58162,Male,33,18101
58161,Male,20,13032
58160,Female,59,21634
58159,Male,32,8074
58158,Female,32,18575
58157,Female,51,2047
58156,Male,38,3957
58155,Male,34,4332
58154,Male,25,24736
58153,Male,43,17875
58152,Female,53,24956
58151,Male,39,18104
58150,Female,23,15034
58149,Female,65,13877
58148,Female,46,17295
58147,Male,36,5733
58146,Female,65,17334
58145,Female,21,31663
58144,Male,25,10675
58143,Female,27,2543
58142,Male,26,9579
58141,Male,41,19227
58140,Female,21,14397
58139,Male,27,15921
58138,Male,18,22963
58137,Female,24,9143
58136,Male,37,31425
58135,Female,19,20105
58134,Female,30,18964
58133,Female,22,12560
58132,Female,18,19179
58131,Male,35,22620
58130,Female,40,10078
58129,Female,27,6195
58128,Female,26,7743
58127,Female,52,11212
58126,Female,29,22016
58125,Male,38,32293
58124,Male,19,9514
58123,Female,55,21627
58122,Female,46,15556
58121,Male,54,12286
58120,Male,20,14009
58119,Male,31,19632
58118,Female,39,5296
58117,Male,32,13511
58116,Female,26,15911
58115,Female,39,7060
58114,Female,30,13299
58113,Male,18,28557
58112,Male,40,20891
58111,Female,35,4399
58110,Female,37,9083
58109,Male,26,4450
58108,Female,22,5315
58107,Male,19,13033
58106,Female,19,9243
58105,Female,35,7203
58104,Male,61,4436
58103,Male,42,21475
58102,Male,19,33835
58101,Female,49,22477
58100,Male,44,4310
58099,Male,35,11650
58098,Male,25,33853
58097,Female,35,15219
58096,Male,47,15441
58095,Female,48,6673
58094,Female,27,22981
58093,Female,24,11708
58092,Female,37,13362
58091,Female,27,3584
58090,Male,28,9431
58089,Male,29,19740
58088,Male,18,16569
58087,Female,18,8903
58086,Female,50,23680
58085,Male,23,23445
58084,Male,20,15786
58083,Female,46,23972
58082,Female,37,22421
58081,Female,20,22638
58080,Male,39,23909
58079,Female,21,33537
58078,Male,25,30970
58077,Female,29,6471
58076,Female,30,10949
58075,Female,32,8662
58074,Female,35,16555
58073,Male,19,17916
58072,Female,35,32657
58071,Female,65,20760
58070,Male,32,24488
58069,Male,50,21355
58068,Male,49,2503
58067,Male,40,16022
58066,Female,21,24905
58065,Male,28,4732
58064,Male,24,20054
58063,Female,20,12946
58062,Female,41,3774
58061,Male,27,5069
58060,Male,28,7202
58059,Female,28,32235
58058,Male,24,7780
58057,Female,33,2583
58056,Male,59,15680
58055,Male,21,21859
58054,Female,64,17748
58053,Male,28,19878
58052,Female,24,23221
58051,Male,35,9320
58050,Female,63,5580
58049,Female,31,17744
58048,Male,35,24408
58047,Male,34,19508
58046,Female,34,4404
58045,Male,23,6591
58044,Male,63,12667
58043,Male,30,17186
58042,Female,36,12082
58041,Female,20,22059
58040,Male,19,14623
58039,Female,38,14478
58038,Female,28,33659
58037,Male,20,17324
58036,Female,22,8335
58035,Female,23,18013
58034,Male,40,25589
58033,Male,19,8016
58032,Male,34,19586
58031,Female,28,13515
58030,Female,20,27265
58029,Male,25,4159
58028,Male,41,20662
58027,Female,19,20079
58026,Male,38,7785
58025,Male,25,33310
58024,Male,21,15656
58023,Female,34,10929
58022,Female,37,11170
58021,Female,35,13572
58020,Female,30,11707
58019,Male,18,8976
58018,Female,26,15156
58017,Female,28,8381
58016,Male,49,23695
58015,Male,63,4968
58014,Female,39,16479
58013,Male,38,16576
58012,Female,21,8564
58011,Male,37,6375
58010,Female,18,21830
58009,Male,26,30160
58008,Male,39,2454
58007,Female,37,19716
58006,Female,35,13681
58005,Male,23,21897
58004,Male,26,2843
58003,Female,36,15125
58002,Female,23,5363
58001,Female,39,20598
58000,Female,47,21510
57999,Male,61,27282
57998,Female,42,14938
57997,Male,40,28900
57996,Male,31,27450
57995,Female,33,9536
57994,Male,32,5583
57993,Male,23,12160
57992,Female,43,24109
57991,Female,18,3418
57990,Male,57,8992
57989,Male,38,6858
57988,Male,39,23060
57987,Female,37,21496
57986,Male,21,17352
57985,Female,18,26148
57984,Female,31,21169
57983,Female,32,16849
57982,Male,57,5068
57981,Male,31,5283
57980,Male,39,7166
57979,Male,54,34555
57978,Male,29,9748
57977,Male,38,22396
57976,Female,27,15779
57975,Male,28,31590
57974,Male,60,14705
57973,Female,23,20502
57972,Female,42,17089
57971,Female,64,16161
57970,Male,39,8749
57969,Male,30,33377
57968,Male,36,5706
57967,Female,62,13385
57966,Female,42,23569
57965,Male,41,11421
57964,Male,37,24639
57963,Male,48,6959
57962,Male,22,15572
57961,Female,58,13450
57960,Female,22,15817
57959,Female,28,2713
57958,Female,61,8676
57957,Female,46,29544
57956,Female,33,2828
57955,Male,26,16796
57954,Female,31,17069
57953,Male,20,10321
57952,Female,55,21497
57951,Female,30,9352
57950,Male,58,16997
57949,Female,54,8887
57948,Male,32,6838
57947,Male,21,12866
57946,Male,63,22976
57945,Male,40,2621
57944,Male,30,34167
57943,Female,34,5417
57942,Female,34,9673
57941,Male,22,12477
57940,Female,30,17411
57939,Female,21,9642
57938,Female,35,11483
57937,Female,30,20445
57936,Male,25,4629
57935,Male,19,4211
57934,Female,21,22365
57933,Female,35,9496
57932,Male,57,3275
57931,Male,40,5666
57930,Female,39,20231
57929,Female,27,5668
57928,Female,19,23068
57927,Female,19,15999
57926,Male,54,18746
57925,Male,61,8450
57924,Female,37,16676
57923,Male,30,28371
57922,Male,48,20242
57921,Male,56,19326
57920,Male,26,32778
57919,Female,20,8598
57918,Male,22,12719
57917,Female,61,25139
